AnnualRainfall,MonsoonRainfall,CloudVisibility,Humidity,Temperature,RiverWaterLevel,SoilSaturation,WindSpeed,Elevation,DrainageQuality,FloodOccurred
1824.9,1369.5,3.22,79.2,20.6,1.49,73.3,16.4,336.0,4,0
1803.5,1202.2,4.36,63.7,23.4,6.81,45.0,26.0,197.0,1,1
1469.8,941.3,8.49,89.1,24.2,6.2,58.9,6.9,105.0,2,1
2149.4,1240.4,4.1,78.8,30.6,3.23,57.4,25.7,14.0,5,0
2010.5,1546.0,5.25,59.4,33.8,5.5,42.8,24.4,27.9,3,1
2046.0,1525.9,9.94,70.5,20.6,7.1,56.5,5.3,20.4,3,1
1537.0,909.9,5.88,56.6,29.8,3.34,75.1,20.0,337.8,2,0
723.3,490.5,4.18,67.3,22.1,5.89,58.7,14.7,178.8,2,0
2348.6,1577.9,3.81,61.7,31.1,6.74,59.5,10.1,91.7,4,1
1560.6,1102.2,6.83,87.6,24.9,2.86,40.9,,54.0,3,0
1368.6,1076.5,2.67,100.0,22.7,4.72,94.4,6.9,64.4,5,1
2146.7,1491.9,5.38,48.5,32.0,5.6,42.0,20.7,89.1,1,1
1604.0,1098.8,6.83,41.2,25.1,3.41,21.6,21.5,281.6,1,0
2330.0,1310.8,9.25,66.3,26.4,3.24,72.2,13.3,147.0,4,0
2108.5,1192.8,7.67,47.2,16.9,4.73,52.7,21.5,5.3,5,1
2141.8,1278.3,4.21,70.7,32.7,6.6,48.9,22.6,381.0,1,1
1117.0,623.4,8.95,81.2,32.1,6.29,44.1,16.2,36.0,1,0
2406.0,1770.4,5.25,92.4,28.0,3.28,92.4,9.2,90.9,5,1
1930.6,1411.0,2.91,73.0,20.4,6.3,62.1,18.5,281.0,5,0
1615.4,943.4,5.57,67.1,34.0,3.33,66.0,18.9,191.5,2,0
1871.7,1420.7,9.6,40.3,24.7,1.78,58.3,20.4,103.0,1,1
911.9,536.8,6.41,70.4,25.7,4.27,60.4,21.9,26.9,1,0
2004.3,1253.3,6.03,71.1,39.6,7.25,83.0,4.1,53.3,4,1
1285.3,786.9,10.09,79.6,24.5,6.31,50.0,10.9,59.4,2,0
1123.7,722.6,2.42,59.4,31.7,5.0,25.9,0.0,150.7,2,1
1038.8,637.5,2.79,63.5,30.8,4.17,72.4,21.0,169.1,1,1
2356.3,1584.0,1.96,47.8,30.0,4.22,64.9,13.3,135.1,3,1
1485.4,968.2,6.93,35.6,29.4,5.22,57.2,18.4,146.1,3,0
2566.9,2044.9,6.42,53.4,29.9,2.86,64.4,3.2,44.9,5,1
1532.1,864.1,9.86,46.4,29.4,4.3,47.6,26.2,179.3,2,0
946.3,554.1,6.61,75.1,27.7,4.57,55.4,5.4,278.1,1,0
1241.7,699.4,4.99,62.2,35.6,2.3,52.4,21.2,133.7,1,0
2417.9,1708.2,6.0,61.9,21.4,3.32,43.2,15.9,131.8,1,1
1722.1,970.6,6.29,55.2,33.1,5.82,78.8,13.5,158.3,4,0
1525.9,1158.3,1.82,21.5,32.1,5.02,26.8,12.8,261.8,3,0
1880.0,1274.6,12.78,92.6,31.5,4.38,100.0,9.9,60.5,4,1
2050.9,1398.2,7.3,55.0,33.6,3.18,72.5,25.4,295.1,1,1
2358.7,1628.4,6.53,63.8,27.5,8.15,19.4,15.1,192.1,1,1
2524.2,1496.1,7.54,48.2,18.7,3.32,50.5,4.8,152.9,2,0
1620.1,971.1,7.77,84.6,27.6,5.5,51.6,11.9,271.3,2,0
1137.0,716.0,5.65,72.2,23.0,4.02,62.8,16.0,31.8,3,0
1593.3,1112.7,4.42,57.6,24.3,5.07,35.2,22.2,202.2,5,0
1930.1,1163.0,7.5,64.1,21.8,5.92,55.6,10.2,193.0,1,1
1318.1,763.3,6.96,95.2,25.6,2.26,52.6,10.7,56.5,2,1
1321.4,1047.3,3.98,68.9,25.0,4.99,40.2,15.2,196.1,3,0
1971.9,1095.4,9.55,67.3,16.1,7.38,37.5,22.0,178.3,4,0
1775.7,1333.0,6.73,55.9,31.5,8.52,73.4,4.0,132.1,1,1
1816.4,1356.9,7.82,41.6,39.1,4.74,21.1,19.0,236.3,5,0
1420.8,887.0,9.48,67.6,31.0,5.08,64.6,11.3,92.8,3,0
1684.8,983.8,6.05,74.9,27.0,9.42,71.0,12.4,177.0,5,0
1337.9,784.5,6.79,86.5,27.7,7.27,50.6,31.0,136.8,1,0
2245.1,1626.3,8.03,36.3,25.9,3.77,56.0,13.4,88.5,3,1
2317.6,1647.1,4.19,53.1,28.5,3.76,78.3,21.0,200.3,2,1
876.9,653.9,6.14,61.3,27.8,6.91,40.9,20.8,129.2,5,0
1335.2,1047.3,6.31,69.9,23.8,2.98,43.0,5.6,2.7,4,0
1051.7,760.4,3.61,67.8,36.4,7.18,45.1,0.2,0.0,4,1
1475.0,868.7,11.79,68.2,20.6,5.67,78.3,21.6,228.9,5,0
1758.3,1074.1,2.48,76.1,31.6,6.04,80.8,6.3,27.9,1,1
1075.2,817.7,2.75,56.5,27.5,4.49,27.1,1.7,177.9,1,0
1339.1,806.6,9.29,84.0,37.5,3.74,75.1,23.2,155.5,1,0
1298.0,737.4,7.78,76.5,29.7,7.92,71.4,6.8,113.1,4,0
1903.6,1381.7,3.44,,26.2,4.51,86.1,8.8,345.7,4,0
1834.7,1193.7,7.52,94.0,26.8,4.18,62.7,30.8,168.0,2,1
1439.1,1122.5,9.67,93.3,28.2,4.84,54.1,1.7,225.6,1,0
1888.4,1345.6,5.92,84.0,22.3,5.39,77.9,4.9,178.5,4,1
1526.7,874.2,12.5,24.7,24.2,2.94,69.0,11.3,126.8,4,0
1664.2,1309.6,1.69,93.7,19.1,3.87,99.9,13.1,148.1,1,1
2636.7,1620.6,7.73,81.9,23.4,3.76,74.2,7.9,295.9,1,1
2470.2,1566.9,8.92,100.0,28.5,6.69,58.1,5.7,258.8,4,0
1150.2,748.3,8.23,88.6,29.5,3.23,31.5,27.1,345.2,5,0
2214.9,1246.5,5.49,93.7,18.1,1.49,43.4,17.1,172.2,4,1
2205.7,1486.9,5.27,83.2,27.3,1.07,26.3,19.7,62.3,2,1
1225.9,712.0,7.11,90.2,30.8,2.06,50.7,13.9,105.9,3,0
2209.4,1436.6,8.04,,27.2,7.72,73.5,17.3,31.2,1,1
2569.0,1638.2,7.51,73.2,24.8,5.03,54.9,22.5,226.7,2,1
1238.7,920.6,8.6,46.4,25.9,6.0,75.4,7.0,91.4,5,0
1341.2,1007.0,3.45,65.4,25.3,6.07,61.8,17.1,0.0,3,0
2308.8,1358.4,5.43,75.8,24.8,5.11,46.9,20.6,396.4,4,0
1935.7,1242.0,3.65,71.1,28.9,4.85,56.8,27.4,92.9,1,1
2075.7,1335.4,5.03,51.3,39.5,7.09,64.4,30.6,92.3,4,1
1970.3,1158.2,8.54,45.5,24.3,5.29,57.8,15.6,317.2,2,0
1995.3,1495.7,6.27,58.9,26.4,7.8,58.0,24.1,29.2,1,1
1136.8,826.2,12.52,82.1,27.7,6.24,39.6,0.0,263.7,4,0
2323.7,1388.6,6.48,93.7,24.6,3.76,46.3,27.4,91.3,1,1
2384.8,1530.3,6.15,83.7,33.5,4.01,100.0,9.2,17.6,2,1
1685.3,971.5,6.27,85.9,16.1,3.55,79.6,13.1,320.6,4,0
1778.3,1257.3,4.41,68.8,25.3,7.44,25.5,18.5,242.3,3,0
1034.4,600.3,5.86,43.9,32.1,4.19,7.7,13.8,242.0,5,0
2057.1,1638.5,8.82,63.2,26.5,3.4,56.5,16.6,186.8,4,0
2086.0,1554.4,6.28,66.1,23.9,5.64,72.9,27.7,209.9,1,1
1768.9,1145.5,4.02,62.5,30.2,4.81,44.6,11.9,26.8,4,0
2362.2,1640.9,3.69,70.8,32.5,5.59,75.4,6.3,161.2,1,1
1633.0,1270.2,4.87,76.6,29.1,8.78,56.2,29.5,57.1,2,1
2082.3,1433.7,6.18,82.8,24.0,6.83,51.7,19.2,11.1,5,1
1290.2,765.9,8.98,65.8,30.3,5.05,70.1,30.4,191.1,1,1
1788.2,1152.8,2.65,41.4,26.0,2.18,44.4,21.9,265.8,4,0
1712.8,1303.1,5.2,62.8,31.7,4.0,49.3,4.4,111.7,2,1
1912.7,1360.0,6.36,70.7,35.4,6.42,68.4,20.2,128.8,3,1
1615.2,1151.1,1.42,88.3,15.0,2.66,54.4,7.1,36.2,4,1
1734.3,1329.7,3.92,61.5,28.6,9.28,93.2,15.1,150.7,5,1
2213.0,1711.8,4.3,77.7,19.3,5.03,68.9,14.4,226.0,2,1
1581.6,1233.6,4.01,74.4,40.2,5.1,67.6,2.1,229.2,4,1
996.7,571.8,6.48,70.7,25.7,3.67,54.0,8.5,204.5,1,0
2674.8,1835.0,5.6,84.0,31.7,5.99,72.5,32.6,88.2,1,1
2490.7,1831.0,4.61,60.1,27.8,2.68,48.5,16.9,85.0,1,1
1153.9,853.0,7.07,61.4,24.0,9.33,60.6,13.6,229.5,4,0
2144.9,1505.0,10.31,69.8,23.4,7.63,36.7,29.5,231.2,5,1
1548.5,916.3,10.1,60.4,35.9,6.97,75.8,11.8,132.8,1,1
1931.7,1447.6,1.19,77.6,32.8,2.22,60.8,14.3,107.4,4,1
1947.1,1421.4,7.44,59.3,37.7,5.41,94.7,22.9,266.7,4,0
1682.8,961.8,5.55,73.4,28.3,7.42,100.0,11.8,114.0,5,0
1408.1,937.7,6.39,68.5,29.4,6.19,70.3,9.0,224.6,2,0
1454.7,863.4,5.0,73.2,26.7,3.0,56.4,0.0,136.3,2,0
1341.9,851.3,6.29,63.1,26.6,3.7,36.1,7.5,45.2,4,0
1384.1,767.5,6.38,,22.8,4.1,73.1,7.4,311.2,2,0
1766.4,1148.3,4.55,71.4,28.4,3.79,59.2,16.3,162.0,3,1
1442.1,991.4,3.76,73.0,24.1,8.06,65.8,10.1,78.9,5,0
2141.0,1509.2,4.88,69.9,30.2,1.16,89.6,32.3,10.9,4,1
2543.6,1820.9,6.59,95.6,28.9,6.31,38.5,6.5,21.0,2,1
1510.0,1146.2,7.5,55.1,29.4,2.42,36.5,26.2,112.7,2,0
1919.7,1159.2,8.13,69.0,36.4,3.08,50.3,16.8,342.5,5,0
2049.8,1189.2,4.76,46.4,27.8,0.98,71.4,21.5,91.5,1,1
2036.0,1553.2,6.71,75.6,31.8,3.9,66.1,21.0,294.7,2,1
1838.0,1082.9,8.41,53.3,38.3,8.02,37.1,0.0,136.9,5,0
2171.3,1723.4,8.91,65.8,34.5,5.53,70.1,14.9,31.9,1,1
2041.1,1552.5,5.85,64.4,33.8,2.6,31.0,12.9,102.7,4,0
1181.2,797.5,5.45,74.2,26.5,7.03,38.2,5.9,21.9,1,0
2234.6,1777.3,6.48,61.7,29.1,7.46,52.7,18.7,64.4,2,1
2243.6,1288.6,3.13,61.1,21.4,5.21,43.9,28.7,61.4,4,0
1418.4,887.6,5.52,91.5,30.5,9.07,72.8,0.0,0.0,4,1
1819.0,1290.7,7.86,74.3,29.4,6.64,60.7,10.7,301.3,1,1
2141.7,1365.3,7.6,61.6,28.1,6.37,90.3,5.0,171.1,4,1
1695.3,1325.9,5.32,66.2,33.1,3.39,50.1,15.6,81.4,1,1
2336.5,1323.4,6.54,94.7,22.0,6.25,52.6,12.4,172.2,1,1
2981.9,2049.6,3.94,66.5,36.2,5.43,79.2,10.2,66.5,1,1
1407.0,981.7,7.76,59.7,32.5,6.04,53.2,20.5,0.0,5,0
1109.5,791.3,5.81,59.7,27.6,3.63,84.9,,445.7,2,0
1951.9,1198.3,5.31,61.8,27.3,5.26,65.8,36.3,169.0,4,0
2160.8,1385.4,5.1,61.1,30.4,3.37,7.9,9.1,91.1,3,1
1684.6,1281.8,5.84,50.8,35.6,0.71,78.6,0.4,0.0,2,1
2526.6,1512.8,4.88,53.1,28.5,7.0,73.3,19.5,0.6,3,1
1130.7,855.6,7.65,57.6,28.7,2.0,74.0,27.9,315.4,1,0
2146.5,1482.5,5.01,78.9,28.1,5.21,16.8,,300.2,4,0
1497.1,1108.7,9.98,64.3,36.9,5.67,41.7,27.9,225.3,2,0
2659.7,1937.3,9.66,66.9,26.2,5.65,43.2,13.2,38.5,3,0
2796.3,1683.0,3.77,89.1,27.9,4.43,38.2,10.1,301.0,3,1
1416.7,980.6,6.17,89.4,35.3,5.54,89.8,15.9,195.0,3,0
1525.2,1169.7,4.37,65.8,28.7,5.94,54.8,12.4,215.5,2,1
2229.8,1467.3,5.18,60.5,33.7,6.47,54.3,20.3,194.6,5,0
1606.4,1271.7,11.01,57.0,23.4,8.47,66.0,22.8,0.0,1,0
1777.3,1178.4,5.23,80.4,27.0,5.47,66.4,23.4,30.2,4,1
1812.7,1061.7,6.9,66.9,35.4,5.13,5.0,19.1,99.0,3,0
840.2,543.9,7.35,64.2,24.6,3.19,42.1,17.0,214.4,2,0
1793.1,1412.8,3.5,57.8,27.2,5.87,26.7,21.4,12.0,3,0
1455.1,916.6,3.86,58.5,29.3,6.33,63.0,0.0,132.5,2,1
1553.4,1191.5,2.98,74.8,23.1,4.62,49.2,16.7,132.3,5,1
2521.8,1942.6,3.79,50.3,25.9,6.09,55.3,15.4,229.3,3,1
1171.7,747.0,0.2,84.9,28.6,4.41,13.4,16.7,217.5,3,0
2206.6,1259.6,7.36,62.0,28.2,6.34,48.8,14.3,49.0,4,0
1660.5,1214.1,11.14,67.8,34.4,6.83,77.3,18.5,294.7,2,0
1660.1,1042.4,6.37,49.9,35.7,6.8,83.2,10.4,33.7,2,1
2195.2,1637.0,2.46,69.8,23.7,5.24,69.4,24.0,259.2,5,1
1970.0,1301.5,4.39,65.1,28.6,2.92,28.3,18.8,95.0,3,1
2085.3,1399.9,4.85,69.2,31.4,3.78,80.2,16.2,166.4,4,1
2284.1,1700.5,3.46,92.1,35.6,6.19,69.5,9.4,172.6,1,1
1634.3,1055.1,8.15,72.7,31.6,9.9,52.7,21.5,169.8,4,0
1493.9,987.1,8.03,58.1,29.5,4.32,14.5,16.7,217.4,4,0
1257.4,809.8,3.11,59.3,31.3,5.91,74.1,9.0,189.1,4,0
1387.3,890.4,7.81,78.9,31.4,3.89,43.2,14.5,228.4,4,0
3274.5,2231.6,9.82,89.5,23.4,3.05,61.9,20.0,196.5,3,1
2422.3,1822.1,10.76,74.2,29.0,3.65,56.4,19.4,23.6,4,1
1124.5,720.2,13.16,80.3,35.3,0.84,85.8,18.9,177.0,2,0
1138.8,775.6,3.75,79.1,27.0,7.71,52.5,15.7,93.6,2,1
2040.9,1464.7,13.06,91.3,28.6,0.54,54.7,23.2,39.1,4,0
2073.6,1280.2,5.11,40.8,26.8,4.47,86.6,24.9,121.0,2,0
2074.4,1284.9,4.52,80.0,16.4,2.64,41.8,20.9,168.3,3,0
1672.5,1310.2,6.82,84.8,28.1,3.23,71.3,10.3,175.0,1,0
1737.3,1269.7,4.54,49.9,29.5,7.75,51.0,6.5,255.6,4,0
1963.9,1363.6,7.0,56.7,25.4,5.4,34.9,10.6,280.7,2,0
1842.9,1312.0,2.7,57.2,22.2,3.07,55.0,30.6,183.6,2,1
690.3,384.7,5.4,59.1,23.6,3.82,68.8,17.3,201.7,3,0
1685.1,1187.2,9.21,62.8,31.8,3.47,82.1,32.0,159.5,3,0
1374.3,930.9,5.86,73.6,37.9,4.91,84.5,14.0,226.7,1,1
1887.6,1295.7,6.35,83.0,34.9,5.35,49.1,12.9,198.7,5,0
3292.6,2106.8,7.19,86.2,21.3,8.79,35.3,14.4,144.6,5,1
1983.7,1131.5,8.93,57.4,32.3,1.17,48.6,14.3,365.2,5,0
1643.2,983.2,1.86,57.3,24.7,4.93,31.4,8.8,95.4,1,0
2260.9,1780.9,7.46,89.7,25.1,4.37,50.7,5.8,295.4,4,0
2041.3,1331.3,5.33,79.7,25.7,6.89,48.2,19.0,14.6,5,1
2010.0,1340.0,6.42,71.2,31.5,5.71,69.5,23.4,231.4,5,0
2103.4,1184.6,8.65,77.1,32.8,6.18,10.9,34.6,293.7,2,0
2828.3,1582.1,3.01,69.6,27.5,5.69,40.3,11.5,0.0,2,1
1234.6,900.4,3.47,77.9,27.6,3.14,40.5,12.2,163.9,4,0
2036.8,1394.2,1.16,65.0,30.3,7.42,78.7,8.8,221.5,3,1
1336.8,905.3,4.63,74.0,30.8,6.6,32.7,24.0,175.2,1,0
2077.8,1269.1,9.33,47.3,33.9,6.83,59.5,21.5,187.8,5,0
1340.7,987.0,5.7,59.7,21.6,7.53,52.4,8.0,163.6,1,0
1591.3,942.2,2.65,59.8,28.1,5.84,75.9,7.8,40.6,2,1
1652.5,987.3,4.79,64.4,22.7,7.96,66.9,22.6,386.8,1,1
2287.9,1521.9,2.28,56.1,27.7,5.76,57.4,18.1,99.6,2,1
2259.2,1404.3,3.19,62.0,26.9,4.56,43.9,21.1,193.4,1,1
1177.1,720.3,6.97,47.3,27.8,4.99,18.0,7.9,85.3,2,0
1827.5,1299.9,3.07,78.2,24.0,4.95,59.9,0.0,0.0,1,1
1445.2,1030.1,8.78,68.8,20.6,3.96,65.6,8.0,57.5,5,0
1170.7,885.2,5.82,44.4,17.5,8.26,23.5,20.5,5.2,5,0
1691.5,1107.0,6.21,57.5,27.3,5.59,30.3,31.9,259.2,4,0
1645.8,935.2,5.3,75.0,25.8,5.19,60.0,11.6,89.3,1,1
3013.4,1863.5,7.93,61.9,24.6,5.78,61.8,33.2,98.6,3,1
2016.5,1603.1,7.96,59.5,34.6,10.96,35.2,21.6,43.6,4,1
1111.2,776.8,6.84,68.9,23.7,2.74,43.5,3.9,159.4,1,0
1517.6,1104.0,7.41,75.2,35.1,3.31,18.3,16.7,78.4,3,0
2310.7,1275.1,5.47,,36.1,2.24,82.5,21.9,249.2,5,0
2844.2,1932.8,7.36,78.3,18.2,4.53,29.0,0.0,180.2,5,1
1007.0,563.3,5.16,58.0,28.5,5.49,65.8,20.2,92.8,5,0
860.0,595.4,6.01,69.7,26.0,4.07,54.3,24.4,235.0,3,0
2735.5,2134.2,5.31,69.5,13.4,3.92,80.8,18.2,150.8,2,1
1994.8,1580.1,4.86,62.1,20.8,5.28,39.2,14.5,152.1,1,1
1365.9,935.8,4.28,54.6,31.9,4.0,56.2,13.6,3.7,4,0
2067.3,1373.8,7.17,65.7,38.1,5.62,21.0,13.1,142.9,4,0
482.1,379.1,9.28,94.4,32.5,7.23,16.2,5.6,182.2,5,0
1801.7,1294.3,8.93,49.6,29.6,6.35,66.9,9.5,283.4,2,0
1963.9,1112.0,2.86,95.4,27.9,6.76,19.3,11.7,74.8,1,1
2262.1,1507.6,9.22,66.1,36.4,7.17,50.4,15.9,377.8,1,1
1293.1,788.8,5.2,70.5,38.7,5.57,75.2,10.5,205.7,4,0
1842.8,1230.0,7.5,53.7,25.1,4.68,69.9,8.0,0.0,4,0
1337.3,887.8,3.73,58.4,18.0,3.46,41.7,21.1,65.5,4,0
1927.7,1340.8,6.35,62.5,17.5,4.22,23.2,18.0,292.1,1,0
1352.3,864.4,6.78,54.3,34.6,3.95,65.2,10.7,274.3,4,0
1595.9,943.3,2.29,66.9,27.8,6.46,81.8,19.1,151.8,1,0
1302.1,880.1,7.52,63.9,28.9,5.69,41.8,11.4,165.0,5,0
2125.6,1610.2,9.36,97.8,19.0,6.39,38.9,15.5,33.5,2,1
2229.2,1596.1,5.56,52.5,24.2,2.68,44.5,22.8,282.1,4,0
1682.7,1067.8,9.4,71.5,26.5,7.86,66.4,10.2,51.2,1,0
1819.1,1426.0,5.53,73.7,29.0,4.15,79.6,5.6,234.5,5,0
1075.7,837.0,8.12,53.9,26.0,2.8,30.2,13.8,285.2,3,0
1650.2,994.0,0.45,80.3,22.8,4.12,25.0,4.1,154.8,5,0
1774.9,993.7,12.05,64.0,24.1,9.97,100.0,12.8,246.8,2,1
3110.4,2287.2,9.74,32.6,34.0,4.22,51.5,12.8,334.8,5,1
1244.0,941.6,5.29,79.9,29.2,4.35,60.1,0.0,176.8,4,0
2532.1,2005.3,1.07,53.2,31.1,4.62,41.2,19.2,132.5,4,1
2298.4,1775.4,6.72,54.3,23.5,4.7,64.8,13.5,143.3,3,1
1940.3,1358.5,2.39,80.3,13.2,3.44,74.2,24.5,75.7,1,1
2679.3,1828.7,7.11,64.8,25.4,5.29,61.0,16.7,73.4,5,1
1986.1,1106.2,7.03,83.8,23.7,7.15,89.8,20.9,194.2,3,1
1994.6,1220.0,3.65,88.2,29.7,5.63,48.5,24.5,133.6,4,1
1773.4,1179.2,8.8,60.3,44.4,2.78,49.7,13.9,182.8,1,0
2411.8,1705.4,8.01,81.9,31.5,4.31,59.6,15.0,1.0,1,1
2348.2,1618.7,8.44,58.7,41.7,3.9,64.3,2.4,140.7,2,1
1487.2,1094.0,6.02,100.0,30.8,5.11,59.6,24.9,253.0,4,0
1140.4,707.0,2.46,59.6,24.9,7.66,29.3,13.8,38.1,1,1
1698.5,1174.1,8.44,85.4,29.7,4.7,61.3,7.0,151.7,2,0
1400.0,800.8,5.32,82.7,36.9,4.82,47.5,20.9,0.0,2,0
1768.2,1155.4,2.53,74.7,37.1,8.56,43.4,0.0,19.5,4,1
2418.7,1783.9,9.38,59.9,25.1,6.75,55.6,11.6,230.8,1,1
1571.3,1136.6,11.25,67.7,29.3,6.15,35.8,22.3,119.1,1,0
1778.6,1418.7,5.9,37.7,20.9,8.92,32.3,11.5,332.2,5,0
1829.0,1133.0,11.4,73.4,32.1,5.98,5.0,9.3,193.2,1,0
2224.2,1500.3,6.23,75.2,35.8,1.03,89.9,11.7,203.1,2,1
676.6,427.8,5.05,72.0,28.2,6.67,66.1,0.0,42.4,3,0
1496.6,988.0,4.42,25.4,24.7,1.82,52.7,20.7,111.5,4,0
1905.6,1456.4,10.09,51.0,29.8,5.9,41.7,14.0,76.7,3,1
2400.0,1730.6,4.05,58.8,30.1,1.57,5.0,12.8,43.5,1,1
1554.0,1197.6,7.84,74.4,28.4,4.07,40.4,12.9,216.4,2,0
861.7,517.8,4.6,74.3,28.9,4.27,69.3,15.1,236.5,3,0
2109.9,1621.1,4.85,67.4,27.1,3.46,73.8,20.2,189.9,4,1
1482.3,837.4,8.58,79.5,33.0,4.3,67.8,14.6,67.2,5,0
1205.2,930.6,5.05,54.6,31.7,7.07,58.2,4.1,183.1,3,0
1487.8,940.7,4.99,79.2,23.1,3.57,81.1,19.6,0.0,5,0
1707.7,1073.6,8.83,77.1,22.9,6.09,48.4,19.0,282.3,1,0
1497.6,1015.4,9.99,75.7,26.7,3.07,76.7,16.6,20.2,1,1
697.2,547.4,7.61,67.3,31.7,4.62,47.3,23.6,38.0,4,0
2248.5,1263.6,4.36,97.5,28.7,5.65,37.4,15.2,161.5,5,1
2437.4,1555.2,4.72,,24.8,3.01,34.9,23.9,170.4,5,1
2125.8,1624.4,6.2,55.5,29.3,2.38,33.7,26.3,142.7,4,0
1231.2,799.0,6.8,73.7,26.3,5.98,68.2,19.7,39.0,3,0
1699.3,1019.2,3.53,81.3,32.4,7.25,40.1,9.0,263.3,4,1
1796.7,1179.0,7.81,61.2,29.7,4.84,34.3,14.0,0.0,1,0
2099.4,1357.0,6.21,86.3,26.4,4.09,69.3,24.9,1.7,5,0
2134.2,1662.2,1.71,75.7,29.2,5.31,61.6,3.0,139.3,2,1
1432.9,1061.0,3.68,34.9,34.6,5.11,74.3,11.9,23.6,2,1
1841.0,1245.0,4.74,74.5,25.2,5.49,65.3,12.3,272.3,1,1
2028.6,1617.0,5.82,63.9,30.0,0.5,39.9,,32.2,5,1
2527.9,1684.4,10.72,78.1,27.6,2.86,56.5,22.0,305.7,5,0
2152.3,1215.1,6.6,84.2,30.1,3.31,57.5,18.0,253.5,4,0
2194.5,1350.9,3.9,72.9,24.7,5.3,36.6,9.3,273.5,3,1
1841.9,1213.9,6.55,95.0,28.6,5.37,32.9,19.8,338.7,4,0
2505.2,1476.1,5.12,67.3,33.5,6.27,41.4,13.7,158.1,2,1
2004.9,1577.6,6.81,79.4,23.3,5.52,95.7,7.9,48.7,5,1
1369.5,1015.7,7.45,82.1,21.4,2.4,46.7,9.3,139.7,3,0
2501.7,1543.7,9.02,68.5,21.5,7.89,79.7,18.5,93.3,4,1
2149.0,1499.3,5.94,81.7,22.1,7.54,45.6,22.5,79.1,3,1
1578.5,1152.9,10.1,61.1,31.0,2.48,72.8,11.1,165.1,2,0
1560.3,1225.3,8.27,63.7,21.0,5.67,73.0,19.4,118.8,3,0
1948.3,1501.0,4.23,50.3,26.5,3.81,74.1,27.7,74.8,5,1
2031.6,1379.0,11.52,73.6,31.1,5.28,,4.9,125.5,3,0
1898.6,1412.0,6.82,74.9,30.1,7.11,82.5,17.8,204.9,3,1
1955.7,1350.5,3.91,87.7,26.1,9.26,62.6,21.6,245.6,4,1
2650.0,1823.7,10.13,81.9,29.0,6.5,89.3,14.2,0.0,3,1
2335.8,1351.7,11.19,65.7,28.5,5.59,22.6,24.9,119.7,3,0
1895.3,1102.2,5.92,52.3,26.9,4.32,62.0,32.6,135.9,2,0
2270.7,1549.5,4.74,76.5,26.9,5.36,60.7,17.7,31.7,3,1
1283.7,792.3,5.57,86.7,39.2,7.72,36.3,13.1,138.0,4,0
1999.0,1109.9,7.79,81.3,32.0,4.91,66.6,22.8,164.8,4,0
2704.7,1976.3,9.19,86.3,40.4,3.23,25.2,21.7,201.9,5,0
1691.0,943.8,7.43,66.8,25.5,1.76,41.9,0.0,157.7,2,0
1376.2,961.7,6.25,63.0,27.6,6.03,15.0,15.0,61.9,1,0
1474.0,1009.4,9.75,58.9,21.3,5.49,86.2,11.8,351.2,5,0
1255.2,994.4,5.22,69.2,24.0,3.71,50.4,18.2,232.9,3,0
1407.6,944.6,8.58,68.8,37.5,7.05,98.3,13.5,205.3,2,1
1614.7,913.8,5.28,73.1,25.4,4.16,71.1,14.3,250.5,5,0
1097.2,754.8,7.08,68.1,37.6,4.73,64.0,8.1,174.5,4,0
1807.8,1374.4,5.72,68.0,21.8,4.97,43.3,20.9,278.6,2,1
2251.1,1799.1,5.86,58.3,22.7,4.3,34.1,28.2,155.7,2,1
1346.1,885.2,5.06,84.1,26.3,5.47,65.5,8.2,150.2,3,0
2559.6,1612.8,9.36,71.1,27.7,7.3,53.6,3.8,213.5,2,1
2055.4,1596.4,4.17,67.4,32.6,2.72,28.2,15.2,307.6,2,1
2315.3,1384.1,4.15,58.8,30.3,5.98,24.7,14.8,301.2,1,1
1471.1,1035.4,11.3,50.0,25.9,5.34,35.8,24.4,209.3,3,0
2227.3,1450.9,8.44,89.6,27.3,5.31,91.4,5.2,201.7,2,1
1254.0,702.6,0.2,78.3,26.4,6.74,99.3,10.7,219.6,2,1
2245.1,1429.7,4.59,45.6,23.4,5.1,59.1,0.0,248.6,1,1
1885.9,1162.3,1.47,81.4,23.6,5.96,58.0,26.0,279.9,1,1
2076.6,1498.3,3.62,83.8,33.1,6.43,48.3,17.0,126.3,4,1
1212.2,954.2,0.2,71.9,18.9,3.99,36.3,11.3,281.8,3,0
1352.5,834.5,5.66,94.0,36.1,5.6,82.5,4.4,184.3,1,1
2098.6,1580.0,3.15,73.3,26.3,4.5,92.5,5.2,215.1,2,1
1325.8,747.6,6.15,48.7,24.1,4.73,37.1,18.3,288.2,1,0
2031.6,1390.7,1.94,75.5,31.7,4.36,53.3,6.1,224.7,5,0
1116.4,633.7,6.21,73.7,35.4,5.94,46.0,15.8,241.6,4,0
2224.1,1742.6,4.96,61.0,33.6,5.16,46.6,31.3,111.1,4,0
1183.7,877.8,9.75,78.6,30.5,5.79,78.7,12.2,299.8,3,0
2076.1,1483.4,9.53,45.0,33.4,4.96,28.8,7.3,219.6,4,0
2112.8,1597.2,7.96,84.9,19.4,1.79,64.3,18.1,162.6,3,0
1451.6,1033.4,5.18,56.8,25.4,5.06,69.6,5.2,260.1,5,0
